107,113,120,127,134,142,150,158,166,175
107,113,120,127,134,141,149,157,165,174
108,102,97,92,87,82,77,72,68,64
109,103,98,103,98,103,98,103,98,103
110,117,124,131,138,146,154,162,171,181
110,104,99,94,89,84,79,74,69,65
110,104,99,94,89,84,79,74,69,73
111,118,125,132,139,147,155,163,172,182
112,106,100,105,111,118,125,132,139,147
113,120,127,134,142,150,158,166,175,185
113,120,127,134,141,149,157,165,174,184
114,108,102,97,92,87,82,77,72,68
115,109,103,98,103,98,103,98,103,98
116,110,117,124,131,138,146,154,162,171
116,110,104,99,94,89,84,79,74,69
117,124,131,138,146,154,162,171,181,191
118,125,132,139,147,155,163,172,182,193
118,125,132,139,147,155,163,172,182,194
118,125,132,139,147,155,163,172,182,192
119,112,106,100,105,111,118,125,132,139
120,127,134,142,150,158,166,175,185,198
120,127,134,141,149,157,165,174,184,197
121,114,108,102,97,92,87,82,77,72
122,115,109,103,98,103,98,103,98,103
123,116,110,117,124,131,138,146,154,162
123,116,110,104,99,94,89,84,79,74
124,131,138,146,154,162,171,181,191,204
125,132,139,147,155,163,172,182,193,206
125,132,139,147,155,163,172,182,194,207
125,132,139,147,155,163,172,182,192,182
126,119,112,106,100,105,111,118,125,132
127,134,142,150,158,166,175,185,198,211
127,134,141,149,157,165,174,184,197,210
128,121,114,108,102,97,92,87,82,77
129,122,115,109,103,98,103,98,103,98
130,123,116,110,117,124,131,138,146,154
130,123,116,110,104,99,94,89,84,79
131,138,146,154,162,171,181,191,204,217
132,139,147,155,163,172,182,193,206,219
132,139,147,155,163,172,182,194,207,220
132,139,147,155,163,172,182,192,182,193
132,139,147,155,163,172,182,192,182,194
132,139,147,155,163,172,182,192,182,192
133,126,119,112,106,100,105,111,118,125
134,142,150,158,166,175,185,198,211,224
134,141,149,157,165,174,184,197,210,223
135,128,121,114,108,102,97,92,87,82
136,129,122,115,109,103,98,103,98,103
137,130,123,116,110,117,124,131,138,146
137,130,123,116,110,104,99,94,89,84
138,146,154,162,171,181,191,204,217,230
139,147,155,163,172,182,193,206,219,232
139,147,155,163,172,182,194,207,220,233
139,147,155,163,172,182,192,182,193,206
139,147,155,163,172,182,192,182,194,207
139,147,155,163,172,182,192,182,192,182
140,133,126,119,112,106,100,105,111,118
141,149,157,165,174,184,197,210,223,236
142,150,158,166,175,185,198,211,224,237
143,135,128,121,114,108,102,97,92,87
144,136,129,122,115,109,103,98,103,98
145,137,130,123,116,110,117,124,131,138
145,137,130,123,116,110,104,99,94,89
146,154,162,171,181,191,204,217,230,244
147,155,163,172,182,193,206,219,232,246
147,155,163,172,182,194,207,220,233,247
147,155,163,172,182,192,182,193,206,219
147,155,163,172,182,192,182,194,207,220
147,155,163,172,182,192,182,192,182,193
147,155,163,172,182,192,182,192,182,194
147,155,163,172,182,192,182,192,182,192
148,140,133,126,119,112,106,100,105,111
149,157,165,174,184,197,210,223,236,250
150,158,166,175,185,198,211,224,237,251
151,143,135,128,121,114,108,102,97,92
152,144,136,129,122,115,109,103,98,103
153,145,137,130,123,116,110,117,124,131
153,145,137,130,123,116,110,104,99,94
154,162,171,181,191,204,217,230,244,258
155,163,172,182,193,206,219,232,246,260
155,163,172,182,194,207,220,233,247,261
155,163,172,182,192,182,193,206,219,232
155,163,172,182,192,182,194,207,220,233
155,163,172,182,192,182,192,182,193,206
155,163,172,182,192,182,192,182,194,207
155,163,172,182,192,182,192,182,192,182
156,148,140,133,126,119,112,106,100,105
157,165,174,184,197,210,223,236,250,264
158,166,175,185,198,211,224,237,251,265
159,151,143,135,128,121,114,108,102,97
160,152,144,136,129,122,115,109,103,98
161,169,178,188,201,214,227,240,254,268
161,169,178,188,201,214,227,241,255,269
162,171,181,191,204,217,230,244,258,271
163,172,182,193,206,219,232,246,260,273
163,172,182,194,207,220,233,247,261,274
163,172,182,192,182,193,206,219,232,246
163,172,182,192,182,194,207,220,233,247
163,172,182,192,182,192,182,193,206,219
163,172,182,192,182,192,182,194,207,220
163,172,182,192,182,192,182,192,182,193
163,172,182,192,182,192,182,192,182,194
163,172,182,192,182,192,182,192,182,192
164,156,148,140,133,126,119,112,106,100
165,174,184,197,210,223,236,250,264,277
166,175,185,198,211,224,237,251,265,278
167,159,151,143,135,128,121,114,108,102
168,160,152,144,136,129,122,115,109,103
169,178,188,201,214,227,240,254,268,283
169,178,188,201,214,227,241,255,269,284
170,161,169,178,188,201,214,227,240,254
170,161,169,178,188,201,214,227,241,255
171,181,191,204,217,230,244,258,271,286
172,182,193,206,219,232,246,260,273,287
172,182,194,207,220,233,247,261,274,288
172,182,192,182,193,206,219,232,246,260
172,182,192,182,194,207,220,233,247,261
172,182,192,182,192,182,193,206,219,232
172,182,192,182,192,182,194,207,220,233
172,182,192,182,192,182,192,182,193,206
172,182,192,182,192,182,192,182,194,207
172,182,192,182,192,182,192,182,192,182
173,164,156,148,140,133,126,119,112,106
174,184,197,210,223,236,250,264,277,292
175,185,198,211,224,237,251,265,278,293
176,167,159,151,143,135,128,121,114,108
177,168,160,152,144,136,129,122,115,109
178,188,201,214,227,240,254,268,283,297
178,188,201,214,227,241,255,269,284,298
179,170,161,169,178,188,201,214,227,240
179,170,161,169,178,188,201,214,227,241
180,171,181,191,204,217,230,244,258,271
181,191,204,217,230,244,258,271,286,300
182,193,206,219,232,246,260,273,287,301
182,194,207,220,233,247,261,274,288,302
182,192,182,193,206,219,232,246,260,273
182,192,182,194,207,220,233,247,261,274
182,192,182,192,182,193,206,219,232,246
182,192,182,192,182,194,207,220,233,247
182,192,182,192,182,192,182,193,206,219
182,192,182,192,182,192,182,194,207,220
182,192,182,192,182,192,182,192,182,193
182,192,182,192,182,192,182,192,182,194
182,192,182,192,182,192,182,192,182,192
183,173,164,156,148,140,133,126,119,112
184,197,210,223,236,250,264,277,292,306
185,198,211,224,237,251,265,278,293,307
186,176,167,159,151,143,135,128,121,114
187,177,168,160,152,144,136,129,122,115
188,201,214,227,240,254,268,283,297,311
188,201,214,227,241,255,269,284,298,312
189,179,170,161,169,178,188,201,214,227
190,180,171,181,191,204,217,230,244,258
191,204,217,230,244,258,271,286,300,314
192,182,193,206,219,232,246,260,273,287
192,182,194,207,220,233,247,261,274,288
192,182,192,182,193,206,219,232,246,260
192,182,192,182,194,207,220,233,247,261
192,182,192,182,192,182,193,206,219,232
192,182,192,182,192,182,194,207,220,233
192,182,192,182,192,182,192,182,193,206
192,182,192,182,192,182,192,182,194,207
192,182,192,182,192,182,192,182,192,182
193,206,219,232,246,260,273,287,301,315
194,207,220,233,247,261,274,288,302,316
195,183,173,164,156,148,140,133,126,119
196,183,173,164,156,148,140,133,126,119
197,210,223,236,250,264,277,292,306,320
198,211,224,237,251,265,278,293,307,321
199,186,176,167,159,151,143,135,128,121
200,187,177,168,160,152,144,136,129,122
201,214,227,240,254,268,283,297,311,325
201,214,227,241,255,269,284,298,312,326
202,189,179,170,161,169,178,188,201,214
203,190,180,171,181,191,204,217,230,244
204,217,230,244,258,271,286,300,314,328
205,192,182,193,206,219,232,246,260,273
205,192,182,194,207,220,233,247,261,274
205,192,182,192,182,193,206,219,232,246
205,192,182,192,182,194,207,220,233,247
205,192,182,192,182,192,182,193,206,219
205,192,182,192,182,192,182,194,207,220
205,192,182,192,182,192,182,192,182,193
205,192,182,192,182,192,182,192,182,194
205,192,182,192,182,192,182,192,182,192
206,219,232,246,260,273,287,301,315,329
206,219,232,246,260,273,287,301,315,331
206,219,232,246,260,273,287,301,315,330
207,220,233,247,261,274,288,302,316,332
208,195,183,173,164,156,148,140,133,126
209,196,183,173,164,156,148,140,133,126
210,223,236,250,264,277,292,306,320,336
211,224,237,251,265,278,293,307,321,337
212,199,186,176,167,159,151,143,135,128
213,200,187,177,168,160,152,144,136,129
214,227,240,254,268,283,297,311,325,341
214,227,241,255,269,284,298,312,326,342
215,202,189,179,170,161,169,178,188,201
216,203,190,180,171,181,191,204,217,230
217,230,244,258,271,286,300,314,328,344
218,205,192,182,193,206,219,232,246,260
218,205,192,182,194,207,220,233,247,261
218,205,192,182,192,182,193,206,219,232
218,205,192,182,192,182,194,207,220,233
218,205,192,182,192,182,192,182,193,206
218,205,192,182,192,182,192,182,194,207
218,205,192,182,192,182,192,182,192,182
219,232,246,260,273,287,301,315,329,345
219,232,246,260,273,287,301,315,331,347
219,232,246,260,273,287,301,315,330,315
220,233,247,261,274,288,302,316,332,348
221,208,195,183,173,164,156,148,140,133
222,209,196,183,173,164,156,148,140,133
223,236,250,264,277,292,306,320,336,352
224,237,251,265,278,293,307,321,337,353
225,212,199,186,176,167,159,151,143,135
226,213,200,187,177,168,160,152,144,136
227,240,254,268,283,297,311,325,341,325
227,240,254,268,283,297,311,325,341,358
227,241,255,269,284,298,312,326,342,359
228,215,202,189,179,170,161,169,178,188
229,216,203,190,180,171,181,191,204,217
230,244,258,271,286,300,314,328,344,361
231,218,205,192,182,193,206,219,232,246
231,218,205,192,182,194,207,220,233,247
231,218,205,192,182,192,182,193,206,219
231,218,205,192,182,192,182,194,207,220
231,218,205,192,182,192,182,192,182,193
231,218,205,192,182,192,182,192,182,194
231,218,205,192,182,192,182,192,182,192
232,246,260,273,287,301,315,329,345,351
232,246,260,273,287,301,315,331,347,363
232,246,260,273,287,301,315,330,315,329
232,246,260,273,287,301,315,330,315,331
232,246,260,273,287,301,315,330,315,330
233,247,261,274,288,302,316,332,348,364
234,221,208,195,183,173,164,156,148,140
235,222,209,196,183,173,164,156,148,140
236,250,264,277,292,306,320,336,352,367
237,251,265,278,293,307,321,337,353,368
238,225,212,199,186,176,167,159,151,143
239,226,213,200,187,177,168,160,152,144
240,254,268,283,297,311,325,341,325,341
240,254,268,283,297,311,325,341,358,360
241,255,269,284,298,312,326,342,359,373
242,228,215,202,189,179,170,161,169,178
243,229,216,203,190,180,171,181,191,204
244,258,271,286,300,314,328,344,361,374
245,231,218,205,192,182,193,206,219,232
245,231,218,205,192,182,194,207,220,233
245,231,218,205,192,182,192,182,193,206
245,231,218,205,192,182,192,182,194,207
245,231,218,205,192,182,192,182,192,182
246,260,273,287,301,315,329,345,351,335
246,260,273,287,301,315,331,347,363,376
246,260,273,287,301,315,330,315,329,345
246,260,273,287,301,315,330,315,331,347
246,260,273,287,301,315,330,315,330,315
247,261,274,288,302,316,332,348,364,377
248,234,221,208,195,183,173,164,156,148
249,235,222,209,196,183,173,164,156,148
250,264,277,292,306,320,336,352,367,380
251,265,278,293,307,321,337,353,368,381
252,238,225,212,199,186,176,167,159,151
253,239,226,213,200,187,177,168,160,152
254,268,283,297,311,325,341,325,341,325
254,268,283,297,311,325,341,325,341,358
254,268,283,297,311,325,341,358,360,343
255,269,284,298,312,326,342,359,373,386
256,242,228,215,202,189,179,170,161,169
257,243,229,216,203,190,180,171,181,191
258,271,286,300,314,328,344,361,374,387
258,271,286,300,314,328,344,361,374,383
259,245,231,218,205,192,182,193,206,219
259,245,231,218,205,192,182,194,207,220
259,245,231,218,205,192,182,192,182,193
259,245,231,218,205,192,182,192,182,194
259,245,231,218,205,192,182,192,182,192
260,273,287,301,315,329,345,351,335,319
260,273,287,301,315,331,347,363,376,390
260,273,287,301,315,330,315,329,345,351
260,273,287,301,315,330,315,331,347,363
260,273,287,301,315,330,315,330,315,329
260,273,287,301,315,330,315,330,315,331
260,273,287,301,315,330,315,330,315,330
261,274,288,302,316,332,348,364,377,391
262,248,234,221,208,195,183,173,164,156
263,249,235,222,209,196,183,173,164,156
264,277,292,306,320,336,352,367,380,394
265,278,293,307,321,337,353,368,381,395
266,252,238,225,212,199,186,176,167,159
267,281,295,309,323,339,355,370,383,374
267,253,239,226,213,200,187,177,168,160
268,283,297,311,325,341,325,341,325,341
268,283,297,311,325,341,325,341,358,360
268,283,297,311,325,341,358,360,343,327
269,284,298,312,326,342,359,373,386,400
270,256,242,228,215,202,189,179,170,161
270,257,243,229,216,203,190,180,171,181
271,286,300,314,328,344,361,374,387,401
271,286,300,314,328,344,361,374,383,374
272,259,245,231,218,205,192,182,193,206
272,259,245,231,218,205,192,182,194,207
272,259,245,231,218,205,192,182,192,182
273,287,301,315,329,345,351,335,319,305
273,287,301,315,331,347,363,376,390,404
273,287,301,315,330,315,329,345,351,335
273,287,301,315,330,315,331,347,363,376
273,287,301,315,330,315,330,315,329,345
273,287,301,315,330,315,330,315,331,347
273,287,301,315,330,315,330,315,330,315
274,288,302,316,332,348,364,377,391,405
275,290,304,318,334,350,366,379,393,407
275,262,248,234,221,208,195,183,173,164
276,263,249,235,222,209,196,183,173,164
277,292,306,320,336,352,367,380,394,408
278,293,307,321,337,353,368,381,395,409
279,266,252,238,225,212,199,186,176,167
280,272,259,245,231,218,205,192,182,193
280,272,259,245,231,218,205,192,182,194
280,272,259,245,231,218,205,192,182,192
281,295,309,323,339,355,370,383,374,387
281,295,309,323,339,355,370,383,374,383
282,267,281,295,309,323,339,355,370,383
282,267,253,239,226,213,200,187,177,168
283,297,311,325,341,325,341,325,341,325
283,297,311,325,341,325,341,325,341,358
283,297,311,325,341,325,341,358,360,343
283,297,311,325,341,358,360,343,327,313
284,298,312,326,342,359,373,386,400,415
285,270,256,242,228,215,202,189,179,170
285,270,257,243,229,216,203,190,180,171
286,300,314,328,344,361,374,387,401,416
286,300,314,328,344,361,374,383,374,387
286,300,314,328,344,361,374,383,374,383
287,301,315,329,345,351,335,319,305,291
287,301,315,331,347,363,376,390,404,419
287,301,315,330,315,329,345,351,335,319
287,301,315,330,315,331,347,363,376,390
287,301,315,330,315,330,315,329,345,351
287,301,315,330,315,330,315,331,347,363
287,301,315,330,315,330,315,330,315,329
287,301,315,330,315,330,315,330,315,331
287,301,315,330,315,330,315,330,315,330
288,302,316,332,348,364,377,391,405,420
289,275,290,304,318,334,350,366,379,393
289,275,262,248,234,221,208,195,183,173
290,304,318,334,350,366,379,393,407,423
291,276,263,249,235,222,209,196,183,173
292,306,320,336,352,367,380,394,408,424
293,307,321,337,353,368,381,395,409,425
294,279,266,252,238,225,212,199,186,176
295,309,323,339,355,370,383,374,387,401
295,309,323,339,355,370,383,374,383,374
296,282,267,281,295,309,323,339,355,370
296,282,267,253,239,226,213,200,187,177
297,311,325,341,325,341,325,341,325,341
297,311,325,341,325,341,325,341,358,360
297,311,325,341,325,341,358,360,343,327
297,311,325,341,358,360,343,327,313,299
298,312,326,342,359,373,386,400,415,431
299,285,270,256,242,228,215,202,189,179
299,285,270,257,243,229,216,203,190,180
300,314,328,344,361,374,387,401,416,432
300,314,328,344,361,374,383,374,387,401
300,314,328,344,361,374,383,374,383,374
301,315,329,345,351,335,319,305,291,276
301,315,331,347,363,376,390,404,419,435
301,315,330,315,329,345,351,335,319,305
301,315,330,315,331,347,363,376,390,404
301,315,330,315,330,315,329,345,351,335
301,315,330,315,330,315,331,347,363,376
301,315,330,315,330,315,330,315,329,345
301,315,330,315,330,315,330,315,331,347
301,315,330,315,330,315,330,315,330,315
302,316,332,348,364,377,391,405,420,436
303,289,275,290,304,318,334,350,366,379
303,289,275,262,248,234,221,208,195,183
304,318,334,350,366,379,393,407,423,439
305,291,276,263,249,235,222,209,196,183
306,320,336,352,367,380,394,408,424,440
307,321,337,353,368,381,395,409,425,441
308,294,279,266,252,238,225,212,199,186
309,323,339,355,370,383,374,387,401,416
309,323,339,355,370,383,374,383,374,387
309,323,339,355,370,383,374,383,374,383
310,296,282,267,281,295,309,323,339,355
310,296,282,267,253,239,226,213,200,187
311,325,341,325,341,325,341,325,341,325
311,325,341,325,341,325,341,325,341,358
311,325,341,325,341,325,341,358,360,343
311,325,341,325,341,358,360,343,327,313
311,325,341,358,360,343,327,313,299,285
312,326,342,359,373,386,400,415,431,446
313,299,285,270,256,242,228,215,202,189
313,299,285,270,257,243,229,216,203,190
314,328,344,361,374,387,401,416,432,447
314,328,344,361,374,383,374,387,401,416
314,328,344,361,374,383,374,383,374,387
314,328,344,361,374,383,374,383,374,383
315,329,345,351,335,319,305,291,276,263
315,331,347,363,376,390,404,419,435,450
315,330,315,329,345,351,335,319,305,291
315,330,315,331,347,363,376,390,404,419
315,330,315,330,315,329,345,351,335,319
315,330,315,330,315,331,347,363,376,390
315,330,315,330,315,330,315,329,345,351
315,330,315,330,315,330,315,331,347,363
315,330,315,330,315,330,315,330,315,329
315,330,315,330,315,330,315,330,315,331
315,330,315,330,315,330,315,330,315,330
316,332,348,364,377,391,405,420,436,451
317,303,289,275,290,304,318,334,350,366
317,303,289,275,262,248,234,221,208,195
318,334,350,366,379,393,407,423,439,454
319,305,291,276,263,249,235,222,209,196
320,336,352,367,380,394,408,424,440,455
321,337,353,368,381,395,409,425,441,456
322,308,294,279,266,252,238,225,212,199
323,339,355,370,383,374,387,401,416,432
323,339,355,370,383,374,383,374,387,401
323,339,355,370,383,374,383,374,383,374
324,310,296,282,267,281,295,309,323,339
324,310,296,282,267,253,239,226,213,200
325,341,325,341,325,341,325,341,325,341
325,341,325,341,325,341,325,341,358,360
325,341,325,341,325,341,358,360,343,327
325,341,325,341,358,360,343,327,313,299
325,341,358,360,343,327,313,299,285,270
326,342,359,373,386,400,415,431,446,461
327,313,299,285,270,256,242,228,215,202
327,313,299,285,270,257,243,229,216,203
328,344,361,374,387,401,416,432,447,462
328,344,361,374,383,374,387,401,416,432
328,344,361,374,383,374,383,374,387,401
328,344,361,374,383,374,383,374,383,374
329,345,351,335,319,305,291,276,263,249
330,315,329,345,351,335,319,305,291,276
330,315,331,347,363,376,390,404,419,435
330,315,330,315,329,345,351,335,319,305
330,315,330,315,331,347,363,376,390,404
330,315,330,315,330,315,329,345,351,335
330,315,330,315,330,315,331,347,363,376
330,315,330,315,330,315,330,315,329,345
330,315,330,315,330,315,330,315,331,347
330,315,330,315,330,315,330,315,330,315
331,347,363,376,390,404,419,435,450,465
332,348,364,377,391,405,420,436,451,468
333,317,303,289,275,290,304,318,334,350
333,317,303,289,275,262,248,234,221,208
334,350,366,379,393,407,423,439,454,471
335,319,305,291,276,263,249,235,222,209
336,352,367,380,394,408,424,440,455,472
337,353,368,381,395,409,425,441,456,473
338,322,308,294,279,266,252,238,225,212
339,355,370,383,374,387,401,416,432,447
339,355,370,383,374,383,374,387,401,416
339,355,370,383,374,383,374,383,374,387
339,355,370,383,374,383,374,383,374,383
340,324,310,296,282,267,281,295,309,323
340,324,310,296,282,267,253,239,226,213
341,325,341,325,341,325,341,325,341,325
341,325,341,325,341,325,341,325,341,358
341,325,341,325,341,325,341,358,360,343
341,325,341,325,341,358,360,343,327,313
341,325,341,358,360,343,327,313,299,285
341,358,360,343,327,313,299,285,270,256
341,358,360,343,327,313,299,285,270,257
342,359,373,386,400,415,431,446,461,478
343,327,313,299,285,270,256,242,228,215
343,327,313,299,285,270,257,243,229,216
344,361,374,387,401,416,432,447,462,479
344,361,374,383,374,387,401,416,432,447
344,361,374,383,374,383,374,387,401,416
344,361,374,383,374,383,374,383,374,387
344,361,374,383,374,383,374,383,374,383
345,351,335,319,305,291,276,263,249,235
346,330,315,329,345,351,335,319,305,291
346,330,315,331,347,363,376,390,404,419
346,330,315,330,315,329,345,351,335,319
346,330,315,330,315,331,347,363,376,390
346,330,315,330,315,330,315,329,345,351
346,330,315,330,315,330,315,331,347,363
346,330,315,330,315,330,315,330,315,329
346,330,315,330,315,330,315,330,315,331
346,330,315,330,315,330,315,330,315,330
347,363,376,390,404,419,435,450,465,482
348,364,377,391,405,420,436,451,468,485
349,333,317,303,289,275,290,304,318,334
349,333,317,303,289,275,262,248,234,221
350,366,379,393,407,423,439,454,471,483
351,335,319,305,291,276,263,249,235,222
352,367,380,394,408,424,440,455,472,488
353,368,381,395,409,425,441,456,473,489
354,338,322,308,294,279,266,252,238,225
355,370,383,374,387,401,416,432,447,462
355,370,383,374,383,374,387,401,416,432
355,370,383,374,383,374,383,374,387,401
355,370,383,374,383,374,383,374,383,374
356,340,324,310,296,282,267,281,295,309
356,340,324,310,296,282,267,253,239,226
357,341,325,341,325,341,325,341,325,341
357,341,325,341,325,341,325,341,358,360
357,341,325,341,325,341,358,360,343,327
357,341,325,341,358,360,343,327,313,299
357,341,358,360,343,327,313,299,285,270
358,360,343,327,313,299,285,270,256,242
358,360,343,327,313,299,285,270,257,243
359,373,386,400,415,431,446,461,478,494
360,343,327,313,299,285,270,256,242,228
360,343,327,313,299,285,270,257,243,229
361,374,387,401,416,432,447,462,479,496
361,374,383,374,387,401,416,432,447,462
361,374,383,374,383,374,387,401,416,432
361,374,383,374,383,374,383,374,387,401
361,374,383,374,383,374,383,374,383,374
362,346,330,315,329,345,351,335,319,305
362,346,330,315,331,347,363,376,390,404
362,346,330,315,330,315,329,345,351,335
362,346,330,315,330,315,331,347,363,376
362,346,330,315,330,315,330,315,329,345
362,346,330,315,330,315,330,315,331,347
362,346,330,315,330,315,330,315,330,315
363,376,390,404,419,435,450,465,482,499
364,377,391,405,420,436,451,468,485,501
365,349,333,317,303,289,275,290,304,318
365,349,333,317,303,289,275,262,248,234
366,379,393,407,423,439,454,471,483,466
367,380,394,408,424,440,455,472,488,506
367,380,394,408,424,440,455,472,488,472
368,381,395,409,425,441,456,473,489,507
369,354,338,322,308,294,279,266,252,238
370,383,374,387,401,416,432,447,462,479
370,383,374,383,374,387,401,416,432,447
370,383,374,383,374,383,374,387,401,416
370,383,374,383,374,383,374,383,374,387
