9,5,1,5,1,5,1,5,1,4
9,5,1,5,1,5,1,5,1,5
9,5,1,5,1,5,1,5,1,3
9,5,1,5,1,5,1,3,7,11
9,5,1,5,1,3,7,11,15,19
9,5,1,3,7,11,15,19,23,27
10,6,2,0,1,4,8,12,16,20
10,6,2,0,1,5,1,4,8,12
10,6,2,0,1,5,1,5,1,4
10,6,2,0,1,5,1,5,1,5
10,6,2,0,1,5,1,5,1,3
10,6,2,0,1,5,1,3,7,11
10,6,2,0,1,3,7,11,15,19
11,15,19,23,27,31,35,39,46,39
11,15,19,23,27,31,35,39,46,53
12,16,20,24,28,32,36,42,49,58
13,9,5,1,4,8,12,16,20,24
13,9,5,1,5,1,4,8,12,16
13,9,5,1,5,1,5,1,4,8
13,9,5,1,5,1,5,1,5,1
13,9,5,1,5,1,5,1,3,7
13,9,5,1,5,1,3,7,11,15
13,9,5,1,3,7,11,15,19,23
14,10,6,2,0,1,4,8,12,16
14,10,6,2,0,1,5,1,4,8
14,10,6,2,0,1,5,1,5,1
14,10,6,2,0,1,5,1,3,7
14,10,6,2,0,1,3,7,11,15
15,19,23,27,31,35,39,46,39,46
15,19,23,27,31,35,39,46,53,66
16,20,24,28,32,36,42,49,58,71
17,13,9,5,1,4,8,12,16,20
17,13,9,5,1,5,1,4,8,12
17,13,9,5,1,5,1,5,1,4
17,13,9,5,1,5,1,5,1,5
17,13,9,5,1,5,1,5,1,3
17,13,9,5,1,5,1,3,7,11
17,13,9,5,1,3,7,11,15,19
18,14,10,6,2,0,1,4,8,12
18,14,10,6,2,0,1,5,1,4
18,14,10,6,2,0,1,5,1,5
18,14,10,6,2,0,1,5,1,3
18,14,10,6,2,0,1,3,7,11
19,23,27,31,35,39,46,39,46,39
19,23,27,31,35,39,46,39,46,53
19,23,27,31,35,39,46,53,66,79
20,24,28,32,36,42,49,58,71,84
21,17,13,9,5,1,4,8,12,16
21,17,13,9,5,1,5,1,4,8
21,17,13,9,5,1,5,1,5,1
21,17,13,9,5,1,5,1,3,7
21,17,13,9,5,1,3,7,11,15
22,18,14,10,6,2,0,1,4,8
22,18,14,10,6,2,0,1,5,1
22,18,14,10,6,2,0,1,3,7
23,27,31,35,39,46,39,46,39,46
23,27,31,35,39,46,39,46,53,66
23,27,31,35,39,46,53,66,79,92
24,28,32,36,42,49,58,71,84,97
25,21,17,13,9,5,1,4,8,12
25,21,17,13,9,5,1,5,1,4
25,21,17,13,9,5,1,5,1,5
25,21,17,13,9,5,1,5,1,3
25,21,17,13,9,5,1,3,7,11
26,22,18,14,10,6,2,0,1,4
26,22,18,14,10,6,2,0,1,5
26,22,18,14,10,6,2,0,1,3
27,31,35,39,46,39,46,39,46,39
27,31,35,39,46,39,46,39,46,53
27,31,35,39,46,39,46,53,66,79
27,31,35,39,46,53,66,79,92,105
28,32,36,42,49,58,71,84,97,110
29,25,21,17,13,9,5,1,4,8
29,25,21,17,13,9,5,1,5,1
29,25,21,17,13,9,5,1,3,7
30,26,22,18,14,10,6,2,0,1
31,35,39,46,39,46,39,46,39,46
31,35,39,46,39,46,39,46,53,66
31,35,39,46,39,46,53,66,79,92
31,35,39,46,53,66,79,92,105,118
32,36,42,49,58,71,84,97,110,123
33,29,25,21,17,13,9,5,1,4
33,29,25,21,17,13,9,5,1,5
33,29,25,21,17,13,9,5,1,3
34,30,26,22,18,14,10,6,2,0
35,39,46,39,46,39,46,39,46,39
35,39,46,39,46,39,46,39,46,53
35,39,46,39,46,39,46,53,66,79
35,39,46,39,46,53,66,79,92,105
35,39,46,53,66,79,92,105,118,114
36,42,49,58,71,84,97,110,123,134
37,33,29,25,21,17,13,9,5,1
38,34,30,26,22,18,14,10,6,2
39,46,39,46,39,46,39,46,39,46
39,46,39,46,39,46,39,46,53,66
39,46,39,46,39,46,53,66,79,92
39,46,39,46,53,66,79,92,105,118
39,46,53,66,79,92,105,118,114,101
40,47,56,69,82,95,108,121,132,143
41,36,42,49,58,71,84,97,110,123
42,49,58,71,84,97,110,123,134,147
42,49,58,71,84,97,110,123,134,145
42,49,58,71,84,97,110,123,134,146
43,37,33,29,25,21,17,13,9,5
44,38,34,30,26,22,18,14,10,6
45,38,34,30,26,22,18,14,10,6
46,39,46,39,46,39,46,39,46,39
46,39,46,39,46,39,46,39,46,53
46,39,46,39,46,39,46,53,66,79
46,39,46,39,46,53,66,79,92,105
46,39,46,53,66,79,92,105,118,114
46,53,66,79,92,105,118,114,101,88
47,56,69,82,95,108,121,132,143,157
48,41,36,42,49,58,71,84,97,110
49,58,71,84,97,110,123,134,147,161
49,58,71,84,97,110,123,134,145,134
49,58,71,84,97,110,123,134,146,160
50,43,37,33,29,25,21,17,13,9
50,61,50,43,37,33,29,25,21,17
50,61,50,61,50,43,37,33,29,25
50,61,50,61,50,61,50,43,37,33
50,61,50,61,50,61,50,61,50,43
50,61,50,61,50,61,50,61,50,61
51,44,38,34,30,26,22,18,14,10
52,45,38,34,30,26,22,18,14,10
53,66,79,92,105,118,114,101,88,75
54,67,80,93,106,119,130,141,155,169
55,46,39,46,39,46,39,46,39,46
55,46,39,46,39,46,39,46,53,66
55,46,39,46,39,46,53,66,79,92
55,46,39,46,53,66,79,92,105,118
55,46,53,66,79,92,105,118,114,101
56,69,82,95,108,121,132,143,157,171
57,48,41,36,42,49,58,71,84,97
58,71,84,97,110,123,134,147,161,174
58,71,84,97,110,123,134,145,134,147
58,71,84,97,110,123,134,145,134,145
58,71,84,97,110,123,134,145,134,146
58,71,84,97,110,123,134,146,160,173
59,50,43,37,33,29,25,21,17,13
59,50,61,50,43,37,33,29,25,21
59,50,61,50,61,50,43,37,33,29
59,50,61,50,61,50,61,50,43,37
59,50,61,50,61,50,61,50,61,50
60,50,43,37,33,29,25,21,17,13
60,50,61,50,43,37,33,29,25,21
60,50,61,50,61,50,43,37,33,29
60,50,61,50,61,50,61,50,43,37
60,50,61,50,61,50,61,50,61,50
61,50,43,37,33,29,25,21,17,13
61,50,61,50,43,37,33,29,25,21
61,50,61,50,61,50,43,37,33,29
61,50,61,50,61,50,61,50,43,37
61,50,61,50,61,50,61,50,61,50
62,51,44,38,34,30,26,22,18,14
63,76,89,102,115,127,138,151,165,177
64,51,44,38,34,30,26,22,18,14
65,52,45,38,34,30,26,22,18,14
66,79,92,105,118,114,101,88,75,62
67,80,93,106,119,130,141,155,169,181
68,55,46,39,46,39,46,39,46,39
68,55,46,39,46,39,46,39,46,53
68,55,46,39,46,39,46,53,66,79
68,55,46,39,46,53,66,79,92,105
68,55,46,53,66,79,92,105,118,114
69,82,95,108,121,132,143,157,171,157
69,82,95,108,121,132,143,157,171,164
69,82,95,108,121,132,143,157,171,184
70,57,48,41,36,42,49,58,71,84
71,84,97,110,123,134,147,161,174,188
71,84,97,110,123,134,145,134,147,161
71,84,97,110,123,134,145,134,145,134
71,84,97,110,123,134,145,134,146,160
71,84,97,110,123,134,146,160,173,187
72,59,50,43,37,33,29,25,21,17
72,59,50,61,50,43,37,33,29,25
72,59,50,61,50,61,50,43,37,33
72,59,50,61,50,61,50,61,50,43
72,59,50,61,50,61,50,61,50,61
73,60,50,43,37,33,29,25,21,17
73,60,50,61,50,43,37,33,29,25
73,60,50,61,50,61,50,43,37,33
73,60,50,61,50,61,50,61,50,43
73,60,50,61,50,61,50,61,50,61
74,61,50,43,37,33,29,25,21,17
74,61,50,61,50,43,37,33,29,25
74,61,50,61,50,61,50,43,37,33
74,61,50,61,50,61,50,61,50,43
74,61,50,61,50,61,50,61,50,61
75,62,51,44,38,34,30,26,22,18
76,89,102,115,127,138,151,165,177,192
77,64,51,44,38,34,30,26,22,18
78,65,52,45,38,34,30,26,22,18
79,92,105,118,114,101,88,75,62,51
80,93,106,119,130,141,155,169,181,197
80,93,106,119,130,141,155,169,181,196
81,68,55,46,39,46,39,46,39,46
81,68,55,46,39,46,39,46,53,66
81,68,55,46,39,46,53,66,79,92
81,68,55,46,53,66,79,92,105,118
82,95,108,121,132,143,157,171,157,171
82,95,108,121,132,143,157,171,164,150
82,95,108,121,132,143,157,171,184,200
83,70,57,48,41,36,42,49,58,71
84,97,110,123,134,147,161,174,188,204
84,97,110,123,134,145,134,147,161,174
84,97,110,123,134,145,134,145,134,147
84,97,110,123,134,145,134,145,134,145
84,97,110,123,134,145,134,145,134,146
84,97,110,123,134,145,134,146,160,173
84,97,110,123,134,146,160,173,187,203
85,72,59,50,43,37,33,29,25,21
85,72,59,50,61,50,43,37,33,29
85,72,59,50,61,50,61,50,43,37
85,72,59,50,61,50,61,50,61,50
86,73,60,50,43,37,33,29,25,21
86,73,60,50,61,50,43,37,33,29
86,73,60,50,61,50,61,50,43,37
86,73,60,50,61,50,61,50,61,50
87,74,61,50,43,37,33,29,25,21
87,74,61,50,61,50,43,37,33,29
87,74,61,50,61,50,61,50,43,37
87,74,61,50,61,50,61,50,61,50
88,75,62,51,44,38,34,30,26,22
89,102,115,127,138,151,165,177,192,208
90,77,64,51,44,38,34,30,26,22
91,78,65,52,45,38,34,30,26,22
92,105,118,114,101,88,75,62,51,44
93,106,119,130,141,155,169,181,197,213
93,106,119,130,141,155,169,181,196,212
94,81,68,55,46,39,46,39,46,39
94,81,68,55,46,39,46,39,46,53
94,81,68,55,46,39,46,53,66,79
94,81,68,55,46,53,66,79,92,105
95,108,121,132,143,157,171,157,171,157
95,108,121,132,143,157,171,157,171,164
95,108,121,132,143,157,171,157,171,184
95,108,121,132,143,157,171,164,150,137
95,108,121,132,143,157,171,184,200,216
96,83,70,57,48,41,36,42,49,58
97,110,123,134,147,161,174,188,204,220
97,110,123,134,145,134,147,161,174,188
97,110,123,134,145,134,145,134,147,161
97,110,123,134,145,134,145,134,145,134
97,110,123,134,145,134,145,134,146,160
97,110,123,134,145,134,146,160,173,187
97,110,123,134,146,160,173,187,203,219
98,85,72,59,50,43,37,33,29,25
98,85,72,59,50,61,50,43,37,33
98,85,72,59,50,61,50,61,50,43
98,85,72,59,50,61,50,61,50,61
99,86,73,60,50,43,37,33,29,25
99,86,73,60,50,61,50,43,37,33
99,86,73,60,50,61,50,61,50,43
99,86,73,60,50,61,50,61,50,61
100,87,74,61,50,43,37,33,29,25
100,87,74,61,50,61,50,43,37,33
100,87,74,61,50,61,50,61,50,43
100,87,74,61,50,61,50,61,50,61
101,88,75,62,51,44,38,34,30,26
102,115,127,138,151,165,177,192,208,224
103,90,77,64,51,44,38,34,30,26
104,91,78,65,52,45,38,34,30,26
105,118,114,101,88,75,62,51,44,38
106,119,130,141,155,169,181,197,213,229
106,119,130,141,155,169,181,196,212,228
107,94,81,68,55,46,39,46,39,46
107,94,81,68,55,46,39,46,53,66
107,94,81,68,55,46,53,66,79,92
108,121,132,143,157,171,157,171,157,171
108,121,132,143,157,171,157,171,164,150
108,121,132,143,157,171,157,171,184,200
108,121,132,143,157,171,164,150,137,126
108,121,132,143,157,171,184,200,216,232
109,96,83,70,57,48,41,36,42,49
110,123,134,147,161,174,188,204,220,236
110,123,134,145,134,147,161,174,188,204
110,123,134,145,134,145,134,147,161,174
110,123,134,145,134,145,134,145,134,147
110,123,134,145,134,145,134,145,134,145
110,123,134,145,134,145,134,145,134,146
110,123,134,145,134,145,134,146,160,173
110,123,134,145,134,146,160,173,187,203
110,123,134,146,160,173,187,203,219,235
111,98,85,72,59,50,43,37,33,29
111,98,85,72,59,50,61,50,43,37
111,98,85,72,59,50,61,50,61,50
112,99,86,73,60,50,43,37,33,29
112,99,86,73,60,50,61,50,43,37
112,99,86,73,60,50,61,50,61,50
113,100,87,74,61,50,43,37,33,29
113,100,87,74,61,50,61,50,43,37
113,100,87,74,61,50,61,50,61,50
114,101,88,75,62,51,44,38,34,30
115,127,138,151,165,177,192,208,224,240
116,103,90,77,64,51,44,38,34,30
117,104,91,78,65,52,45,38,34,30
118,114,101,88,75,62,51,44,38,34
119,130,141,155,169,181,197,213,229,245
119,130,141,155,169,181,196,212,228,244
120,107,94,81,68,55,46,39,46,39
120,107,94,81,68,55,46,39,46,53
120,107,94,81,68,55,46,53,66,79
121,132,143,157,171,157,171,157,171,157
121,132,143,157,171,157,171,157,171,164
121,132,143,157,171,157,171,157,171,184
121,132,143,157,171,157,171,164,150,137
121,132,143,157,171,157,171,184,200,216
121,132,143,157,171,164,150,137,126,113
121,132,143,157,171,184,200,216,232,248
122,109,96,83,70,57,48,41,36,42
123,134,147,161,174,188,204,220,236,252
123,134,145,134,147,161,174,188,204,220
123,134,145,134,145,134,147,161,174,188
123,134,145,134,145,134,145,134,147,161
123,134,145,134,145,134,145,134,145,134
123,134,145,134,145,134,145,134,146,160
123,134,145,134,145,134,146,160,173,187
123,134,145,134,146,160,173,187,203,219
123,134,146,160,173,187,203,219,235,251
124,111,98,85,72,59,50,43,37,33
124,111,98,85,72,59,50,61,50,43
124,111,98,85,72,59,50,61,50,61
125,112,99,86,73,60,50,43,37,33
125,112,99,86,73,60,50,61,50,43
125,112,99,86,73,60,50,61,50,61
126,113,100,87,74,61,50,43,37,33
126,113,100,87,74,61,50,61,50,43
126,113,100,87,74,61,50,61,50,61
127,138,151,165,177,192,208,224,240,256
128,116,103,90,77,64,51,44,38,34
129,117,104,91,78,65,52,45,38,34
130,141,155,169,181,197,213,229,245,261
130,141,155,169,181,196,212,228,244,260
131,120,107,94,81,68,55,46,39,46
131,120,107,94,81,68,55,46,53,66
132,143,157,171,157,171,157,171,157,171
132,143,157,171,157,171,157,171,164,150
132,143,157,171,157,171,157,171,184,200
132,143,157,171,157,171,164,150,137,126
132,143,157,171,157,171,184,200,216,232
132,143,157,171,164,150,137,126,113,100
132,143,157,171,184,200,216,232,248,264
133,122,109,96,83,70,57,48,41,36
134,147,161,174,188,204,220,236,252,268
134,145,134,147,161,174,188,204,220,236
134,145,134,145,134,147,161,174,188,204
134,145,134,145,134,145,134,147,161,174
134,145,134,145,134,145,134,145,134,147
134,145,134,145,134,145,134,145,134,145
134,145,134,145,134,145,134,145,134,146
134,145,134,145,134,145,134,146,160,173
134,145,134,145,134,146,160,173,187,203
134,145,134,146,160,173,187,203,219,235
134,146,160,173,187,203,219,235,251,267
135,124,111,98,85,72,59,50,43,37
135,124,111,98,85,72,59,50,61,50
136,125,112,99,86,73,60,50,43,37
136,125,112,99,86,73,60,50,61,50
137,126,113,100,87,74,61,50,43,37
137,126,113,100,87,74,61,50,61,50
138,151,165,177,192,208,224,240,256,272
139,128,116,103,90,77,64,51,44,38
140,129,117,104,91,78,65,52,45,38
141,155,169,181,197,213,229,245,261,277
141,155,169,181,196,212,228,244,260,276
142,131,120,107,94,81,68,55,46,39
142,131,120,107,94,81,68,55,46,53
143,157,171,157,171,157,171,157,171,157
143,157,171,157,171,157,171,157,171,164
143,157,171,157,171,157,171,157,171,184
143,157,171,157,171,157,171,164,150,137
143,157,171,157,171,157,171,184,200,216
143,157,171,157,171,164,150,137,126,113
143,157,171,157,171,184,200,216,232,248
143,157,171,164,150,137,126,113,100,87
143,157,171,184,200,216,232,248,264,280
144,133,122,109,96,83,70,57,48,41
145,134,147,161,174,188,204,220,236,252
145,134,145,134,147,161,174,188,204,220
145,134,145,134,145,134,147,161,174,188
145,134,145,134,145,134,145,134,147,161
145,134,145,134,145,134,145,134,145,134
145,134,145,134,145,134,145,134,146,160
145,134,145,134,145,134,146,160,173,187
145,134,145,134,146,160,173,187,203,219
145,134,146,160,173,187,203,219,235,251
146,160,173,187,203,219,235,251,267,283
147,161,174,188,204,220,236,252,268,284
148,135,124,111,98,85,72,59,50,43
148,135,124,111,98,85,72,59,50,61
149,136,125,112,99,86,73,60,50,43
149,136,125,112,99,86,73,60,50,61
150,137,126,113,100,87,74,61,50,43
150,137,126,113,100,87,74,61,50,61
151,165,177,192,208,224,240,256,272,288
152,139,128,116,103,90,77,64,51,44
153,167,179,194,210,226,242,258,274,292
154,140,129,117,104,91,78,65,52,45
155,169,181,197,213,229,245,261,277,295
155,169,181,196,212,228,244,260,276,294
156,142,131,120,107,94,81,68,55,46
157,171,157,171,157,171,157,171,157,171
157,171,157,171,157,171,157,171,164,150
157,171,157,171,157,171,157,171,184,200
157,171,157,171,157,171,164,150,137,126
157,171,157,171,157,171,184,200,216,232
157,171,157,171,164,150,137,126,113,100
157,171,157,171,184,200,216,232,248,264
157,171,164,150,137,126,113,100,87,74
157,171,184,200,216,232,248,264,280,298
158,144,133,122,109,96,83,70,57,48
159,145,134,147,161,174,188,204,220,236
159,145,134,145,134,147,161,174,188,204
159,145,134,145,134,145,134,147,161,174
159,145,134,145,134,145,134,145,134,147
159,145,134,145,134,145,134,145,134,145
159,145,134,145,134,145,134,145,134,146
159,145,134,145,134,145,134,146,160,173
159,145,134,145,134,146,160,173,187,203
159,145,134,146,160,173,187,203,219,235
160,173,187,203,219,235,251,267,283,301
161,174,188,204,220,236,252,268,284,303
162,148,135,124,111,98,85,72,59,50
163,149,136,125,112,99,86,73,60,50
164,150,137,126,113,100,87,74,61,50
165,177,192,208,224,240,256,272,288,307
166,152,139,128,116,103,90,77,64,51
167,179,194,210,226,242,258,274,292,310
168,154,140,129,117,104,91,78,65,52
169,181,197,213,229,245,261,277,295,312
169,181,196,212,228,244,260,276,294,289
170,158,144,133,122,109,96,83,70,57
170,156,142,131,120,107,94,81,68,55
171,157,171,157,171,157,171,157,171,157
171,157,171,157,171,157,171,157,171,164
171,157,171,157,171,157,171,157,171,184
171,157,171,157,171,157,171,164,150,137
171,157,171,157,171,157,171,184,200,216
171,157,171,157,171,164,150,137,126,113
171,157,171,157,171,184,200,216,232,248
171,157,171,164,150,137,126,113,100,87
171,157,171,184,200,216,232,248,264,280
171,164,150,137,126,113,100,87,74,61
171,184,200,216,232,248,264,280,298,315
172,159,145,134,147,161,174,188,204,220
172,159,145,134,145,134,147,161,174,188
172,159,145,134,145,134,145,134,147,161
172,159,145,134,145,134,145,134,145,134
172,159,145,134,145,134,145,134,146,160
172,159,145,134,145,134,146,160,173,187
172,159,145,134,146,160,173,187,203,219
173,187,203,219,235,251,267,283,301,318
174,188,204,220,236,252,268,284,303,320
175,162,148,135,124,111,98,85,72,59
176,163,149,136,125,112,99,86,73,60
177,192,208,224,240,256,272,288,307,324
178,166,152,139,128,116,103,90,77,64
179,194,210,226,242,258,274,292,310,327
180,168,154,140,129,117,104,91,78,65
181,197,213,229,245,261,277,295,312,331
181,196,212,228,244,260,276,294,289,273
182,170,158,144,133,122,109,96,83,70
182,170,156,142,131,120,107,94,81,68
183,170,158,144,133,122,109,96,83,70
183,170,156,142,131,120,107,94,81,68
184,200,216,232,248,264,280,298,315,334
185,171,157,171,157,171,157,171,157,171
185,171,157,171,157,171,157,171,164,150
185,171,157,171,157,171,157,171,184,200
185,171,157,171,157,171,164,150,137,126
185,171,157,171,157,171,184,200,216,232
185,171,157,171,164,150,137,126,113,100
185,171,157,171,184,200,216,232,248,264
185,171,164,150,137,126,113,100,87,74
185,171,184,200,216,232,248,264,280,298
186,172,159,145,134,147,161,174,188,204
186,172,159,145,134,145,134,147,161,174
186,172,159,145,134,145,134,145,134,147
186,172,159,145,134,145,134,145,134,145
186,172,159,145,134,145,134,145,134,146
186,172,159,145,134,145,134,146,160,173
186,172,159,145,134,146,160,173,187,203
187,203,219,235,251,267,283,301,318,337
188,204,220,236,252,268,284,303,320,340
189,175,162,148,135,124,111,98,85,72
190,206,222,238,254,270,286,305,322,343
191,176,163,149,136,125,112,99,86,73
192,208,224,240,256,272,288,307,324,345
193,178,166,152,139,128,116,103,90,77
194,210,226,242,258,274,292,310,327,348
195,180,168,154,140,129,117,104,91,78
196,212,228,244,260,276,294,289,273,257
197,213,229,245,261,277,295,312,331,351
198,182,170,158,144,133,122,109,96,83
198,182,170,156,142,131,120,107,94,81
199,183,170,158,144,133,122,109,96,83
199,183,170,156,142,131,120,107,94,81
200,216,232,248,264,280,298,315,334,353
201,185,171,157,171,157,171,157,171,157
201,185,171,157,171,157,171,157,171,164
201,185,171,157,171,157,171,157,171,184
201,185,171,157,171,157,171,164,150,137
201,185,171,157,171,157,171,184,200,216
201,185,171,157,171,164,150,137,126,113
201,185,171,157,171,184,200,216,232,248
201,185,171,164,150,137,126,113,100,87
201,185,171,184,200,216,232,248,264,280
202,186,172,159,145,134,147,161,174,188
202,186,172,159,145,134,145,134,147,161
202,186,172,159,145,134,145,134,145,134
202,186,172,159,145,134,145,134,146,160
202,186,172,159,145,134,146,160,173,187
203,219,235,251,267,283,301,318,337,358
204,220,236,252,268,284,303,320,340,361
205,189,175,162,148,135,124,111,98,85
206,222,238,254,270,286,305,322,343,364
207,191,176,163,149,136,125,112,99,86
208,224,240,256,272,288,307,324,345,369
208,224,240,256,272,288,307,324,345,368
208,224,240,256,272,288,307,324,345,328
209,193,178,166,152,139,128,116,103,90
210,226,242,258,274,292,310,327,348,372
211,195,180,168,154,140,129,117,104,91
212,228,244,260,276,294,289,273,257,241
213,229,245,261,277,295,312,331,351,375
214,198,182,170,158,144,133,122,109,96
214,198,182,170,156,142,131,120,107,94
215,199,183,170,158,144,133,122,109,96
215,199,183,170,156,142,131,120,107,94
216,232,248,264,280,298,315,334,353,377
217,201,185,171,157,171,157,171,157,171
217,201,185,171,157,171,157,171,164,150
217,201,185,171,157,171,157,171,184,200
217,201,185,171,157,171,164,150,137,126
217,201,185,171,157,171,184,200,216,232
217,201,185,171,164,150,137,126,113,100
217,201,185,171,184,200,216,232,248,264
218,202,186,172,159,145,134,147,161,174
218,202,186,172,159,145,134,145,134,147
218,202,186,172,159,145,134,145,134,145
218,202,186,172,159,145,134,145,134,146
218,202,186,172,159,145,134,146,160,173
219,235,251,267,283,301,318,337,358,380
220,236,252,268,284,303,320,340,361,383
221,205,189,175,162,148,135,124,111,98
222,238,254,270,286,305,322,343,364,386
223,207,191,176,163,149,136,125,112,99
224,240,256,272,288,307,324,345,369,345
224,240,256,272,288,307,324,345,368,390
224,240,256,272,288,307,324,345,328,311
225,209,193,178,166,152,139,128,116,103
226,242,258,274,292,310,327,348,372,394
227,211,195,180,168,154,140,129,117,104
228,244,260,276,294,289,273,257,241,225
229,245,261,277,295,312,331,351,375,397
230,214,198,182,170,158,144,133,122,109
230,214,198,182,170,156,142,131,120,107
231,215,199,183,170,158,144,133,122,109
231,215,199,183,170,156,142,131,120,107
232,248,264,280,298,315,334,353,377,399
233,217,201,185,171,157,171,157,171,157
233,217,201,185,171,157,171,157,171,164
233,217,201,185,171,157,171,157,171,184
233,217,201,185,171,157,171,164,150,137
233,217,201,185,171,157,171,184,200,216
233,217,201,185,171,164,150,137,126,113
233,217,201,185,171,184,200,216,232,248
234,218,202,186,172,159,145,134,147,161
234,218,202,186,172,159,145,134,145,134
234,218,202,186,172,159,145,134,146,160
235,251,267,283,301,318,337,358,380,402
236,252,268,284,303,320,340,361,383,405
237,221,205,189,175,162,148,135,124,111
238,254,270,286,305,322,343,364,386,408
239,223,207,191,176,163,149,136,125,112
240,256,272,288,307,324,345,369,345,369
240,256,272,288,307,324,345,369,345,368
240,256,272,288,307,324,345,369,345,328
240,256,272,288,307,324,345,368,390,412
240,256,272,288,307,324,345,328,311,293
240,256,272,288,307,324,345,328,311,329
240,256,272,288,307,324,345,328,311,330
241,225,209,193,178,166,152,139,128,116
242,258,274,292,310,327,348,372,394,416
243,227,211,195,180,168,154,140,129,117
244,260,276,294,289,273,257,241,225,209
245,261,277,295,312,331,351,375,397,419
246,230,214,198,182,170,158,144,133,122
246,230,214,198,182,170,156,142,131,120
247,231,215,199,183,170,158,144,133,122
247,231,215,199,183,170,156,142,131,120
248,264,280,298,315,334,353,377,399,421
249,233,217,201,185,171,157,171,157,171
249,233,217,201,185,171,157,171,164,150
249,233,217,201,185,171,157,171,184,200
249,233,217,201,185,171,164,150,137,126
249,233,217,201,185,171,184,200,216,232
250,234,218,202,186,172,159,145,134,147
250,234,218,202,186,172,159,145,134,145
250,234,218,202,186,172,159,145,134,146
251,267,283,301,318,337,358,380,402,424
252,268,284,303,320,340,361,383,405,427
253,237,221,205,189,175,162,148,135,124
254,270,286,305,322,343,364,386,408,430
255,239,223,207,191,176,163,149,136,125
256,272,288,307,324,345,369,345,369,345
256,272,288,307,324,345,369,345,368,390
256,272,288,307,324,345,369,345,328,311
256,272,288,307,324,345,368,390,412,434
256,272,288,307,324,345,328,311,293,275
256,272,288,307,324,345,328,311,329,311
256,272,288,307,324,345,328,311,330,350
257,241,225,209,193,178,166,152,139,128
258,274,292,310,327,348,372,394,416,438
259,243,227,211,195,180,168,154,140,129
260,276,294,289,273,257,241,225,209,193
261,277,295,312,331,351,375,397,419,441
262,246,230,214,198,182,170,158,144,133
262,246,230,214,198,182,170,156,142,131
263,247,231,215,199,183,170,158,144,133
263,247,231,215,199,183,170,156,142,131
264,280,298,315,334,353,377,399,421,443
265,249,233,217,201,185,171,157,171,157
265,249,233,217,201,185,171,157,171,164
265,249,233,217,201,185,171,157,171,184
265,249,233,217,201,185,171,164,150,137
265,249,233,217,201,185,171,184,200,216
266,250,234,218,202,186,172,159,145,134
267,283,301,318,337,358,380,402,424,446
268,284,303,320,340,361,383,405,427,449
269,253,237,221,205,189,175,162,148,135
270,286,305,322,343,364,386,408,430,452
271,255,239,223,207,191,176,163,149,136
272,288,307,324,345,369,345,369,345,369
272,288,307,324,345,369,345,369,345,368
272,288,307,324,345,369,345,369,345,328
272,288,307,324,345,369,345,368,390,412
272,288,307,324,345,369,345,328,311,293
272,288,307,324,345,369,345,328,311,329
272,288,307,324,345,369,345,328,311,330
272,288,307,324,345,368,390,412,434,456
272,288,307,324,345,328,311,293,275,259
272,288,307,324,345,328,311,329,311,293
272,288,307,324,345,328,311,329,311,329
272,288,307,324,345,328,311,329,311,330
272,288,307,324,345,328,311,330,350,374
273,257,241,225,209,193,178,166,152,139
